Solution,User,Slot,POI,Transport
Solution_2,User_8,slot3,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_8,slot4,move,Rental Bicycle
Solution_2,User_8,slot5,京都岡崎蔦屋書店,stay
Solution_2,User_8,slot6,京都岡崎蔦屋書店,stay
Solution_2,User_8,slot7,京都岡崎蔦屋書店,stay
Solution_2,User_8,slot8,move,Walking
Solution_2,User_8,slot9,神宮道商店街,stay
Solution_2,User_8,slot10,move,Walking
Solution_2,User_8,slot11,山元麵蔵,stay
Solution_2,User_8,slot12,move,Taxi
Solution_2,User_8,slot13,京つけもの大安本店,stay
Solution_2,User_8,slot14,京つけもの大安本店,stay
Solution_2,User_8,slot15,move,Taxi
Solution_2,User_9,slot1,京都ハンディクラフトセンター,stay
Solution_2,User_9,slot2,京都ハンディクラフトセンター,stay
Solution_2,User_9,slot3,京都ハンディクラフトセンター,stay
Solution_2,User_9,slot4,move,Walking
Solution_2,User_9,slot5,山元麵蔵,stay
Solution_2,User_9,slot6,山元麵蔵,stay
Solution_2,User_9,slot7,山元麵蔵,stay
Solution_2,User_9,slot8,move,Walking
Solution_2,User_9,slot9,日向大神宮,stay
Solution_2,User_9,slot10,日向大神宮,stay
Solution_2,User_9,slot11,move,Rental Bicycle
Solution_2,User_9,slot12,南禅寺,stay
Solution_2,User_9,slot13,南禅寺,stay
Solution_2,User_9,slot14,南禅寺,stay
Solution_2,User_9,slot15,move,Taxi
Solution_2,User_10,slot1,日向大神宮,stay
Solution_2,User_10,slot2,日向大神宮,stay
Solution_2,User_10,slot3,日向大神宮,stay
Solution_2,User_10,slot4,move,Walking
Solution_2,User_10,slot5,神宮道商店街,stay
Solution_2,User_10,slot6,神宮道商店街,stay
Solution_2,User_10,slot7,神宮道商店街,stay
Solution_2,User_10,slot8,move,Walking
Solution_2,User_10,slot9,京都伝統産業ミュージアム,stay
Solution_2,User_10,slot10,move,Walking
Solution_2,User_10,slot11,蹴上インクライン,stay
Solution_2,User_10,slot12,move,Walking
Solution_2,User_10,slot13,京都ハンディクラフトセンター,stay
Solution_2,User_10,slot14,move,Rental Bicycle
Solution_2,User_10,slot15,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_11,slot1,move,Walking
Solution_2,User_11,slot2,京都ハンディクラフトセンター,stay
Solution_2,User_11,slot3,京都ハンディクラフトセンター,stay
Solution_2,User_11,slot4,京都ハンディクラフトセンター,stay
Solution_2,User_11,slot5,move,Walking
Solution_2,User_11,slot6,京都市京セラ美術館,stay
Solution_2,User_11,slot7,京都市京セラ美術館,stay
Solution_2,User_11,slot8,move,Taxi
Solution_2,User_11,slot9,京都岡崎蔦屋書店,stay
Solution_2,User_11,slot10,京都岡崎蔦屋書店,stay
Solution_2,User_11,slot11,京都岡崎蔦屋書店,stay
Solution_2,User_11,slot12,move,Walking
Solution_2,User_11,slot13,日図デザイン博物館,stay
Solution_2,User_11,slot14,move,Taxi
Solution_2,User_11,slot15,岡崎公園,stay
Solution_2,User_12,slot1,琵琶湖疎水,stay
Solution_2,User_12,slot2,琵琶湖疎水,stay
Solution_2,User_12,slot3,琵琶湖疎水,stay
Solution_2,User_12,slot4,move,Taxi
Solution_2,User_12,slot5,岡崎公園,stay
Solution_2,User_12,slot6,岡崎公園,stay
Solution_2,User_12,slot7,岡崎公園,stay
Solution_2,User_12,slot8,move,Taxi
Solution_2,User_12,slot9,京都市動物園,stay
Solution_2,User_12,slot10,京都市動物園,stay
Solution_2,User_12,slot11,move,Walking
Solution_2,User_12,slot12,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_12,slot13,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_12,slot14,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_12,slot15,move,Taxi
Solution_2,User_13,slot1,日図デザイン博物館,stay
Solution_2,User_13,slot2,日図デザイン博物館,stay
Solution_2,User_13,slot3,日図デザイン博物館,stay
Solution_2,User_13,slot4,move,Taxi
Solution_2,User_13,slot5,日向大神宮,stay
Solution_2,User_13,slot6,日向大神宮,stay
Solution_2,User_13,slot7,日向大神宮,stay
Solution_2,User_13,slot8,move,Walking
Solution_2,User_13,slot9,京都市京セラ美術館,stay
Solution_2,User_13,slot10,京都市京セラ美術館,stay
Solution_2,User_13,slot11,move,Taxi
Solution_2,User_13,slot12,京都国立近代美術館,stay
Solution_2,User_13,slot13,move,Walking
Solution_2,User_13,slot14,岡崎公園,stay
Solution_2,User_13,slot15,move,Taxi
Solution_2,User_14,slot1,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_14,slot2,move,Taxi
Solution_2,User_14,slot3,平安神宮,stay
Solution_2,User_14,slot4,move,Taxi
Solution_2,User_14,slot5,京都ハンディクラフトセンター,stay
Solution_2,User_14,slot6,京都ハンディクラフトセンター,stay
Solution_2,User_14,slot7,京都ハンディクラフトセンター,stay
Solution_2,User_14,slot8,move,Walking
Solution_2,User_14,slot9,山元麵蔵,stay
Solution_2,User_14,slot10,move,Walking
Solution_2,User_14,slot11,京都市動物園,stay
Solution_2,User_14,slot12,move,City Bus
Solution_2,User_14,slot13,やきとり大吉東山三条店,stay
Solution_2,User_14,slot14,やきとり大吉東山三条店,stay
Solution_2,User_14,slot15,やきとり大吉東山三条店,stay
Solution_2,User_15,slot1,岡崎公園,stay
Solution_2,User_15,slot2,move,Taxi
Solution_2,User_15,slot3,琵琶湖疎水,stay
Solution_2,User_15,slot4,move,Taxi
Solution_2,User_15,slot5,南禅寺,stay
Solution_2,User_15,slot6,南禅寺,stay
Solution_2,User_15,slot7,南禅寺,stay
Solution_2,User_15,slot8,move,Rental Bicycle
Solution_2,User_15,slot9,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_15,slot10,move,Walking
Solution_2,User_15,slot11,日図デザイン博物館,stay
Solution_2,User_15,slot12,move,Walking
Solution_2,User_15,slot13,神宮道商店街,stay
Solution_2,User_15,slot14,move,Rental Bicycle
Solution_2,User_15,slot15,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_16,slot1,ロームシアター京都,stay
Solution_2,User_16,slot2,move,Walking
Solution_2,User_16,slot3,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_16,slot4,move,Walking
Solution_2,User_16,slot5,京都国立近代美術館,stay
Solution_2,User_16,slot6,京都国立近代美術館,stay
Solution_2,User_16,slot7,京都国立近代美術館,stay
Solution_2,User_16,slot8,move,Taxi
Solution_2,User_16,slot9,琵琶湖疎水,stay
Solution_2,User_16,slot10,move,Taxi
Solution_2,User_16,slot11,日図デザイン博物館,stay
Solution_2,User_16,slot12,move,City Bus
Solution_2,User_16,slot13,京生麩のお店愛麩,stay
Solution_2,User_16,slot14,move,Rental Bicycle
Solution_2,User_16,slot15,京都ハンディクラフトセンター,stay
Solution_2,User_17,slot1,蹴上インクライン,stay
Solution_2,User_17,slot2,蹴上インクライン,stay
Solution_2,User_17,slot3,蹴上インクライン,stay
Solution_2,User_17,slot4,move,Walking
Solution_2,User_17,slot5,京都市動物園,stay
Solution_2,User_17,slot6,move,Rental Bicycle
Solution_2,User_17,slot7,琵琶湖疎水,stay
Solution_2,User_17,slot8,琵琶湖疎水,stay
Solution_2,User_17,slot9,琵琶湖疎水,stay
Solution_2,User_17,slot10,move,Rental Bicycle
Solution_2,User_17,slot11,京都ハンディクラフトセンター,stay
Solution_2,User_17,slot12,move,Rental Bicycle
Solution_2,User_17,slot13,日図デザイン博物館,stay
Solution_2,User_17,slot14,move,Walking
Solution_2,User_17,slot15,南禅寺,stay
Solution_2,User_18,slot1,move,Taxi
Solution_2,User_18,slot2,京都ハンディクラフトセンター,stay
Solution_2,User_18,slot3,京都ハンディクラフトセンター,stay
Solution_2,User_18,slot4,move,Rental Bicycle
Solution_2,User_18,slot5,蹴上インクライン,stay
Solution_2,User_18,slot6,蹴上インクライン,stay
Solution_2,User_18,slot7,蹴上インクライン,stay
Solution_2,User_18,slot8,move,Rental Bicycle
Solution_2,User_18,slot9,京都岡崎蔦屋書店,stay
Solution_2,User_18,slot10,京都岡崎蔦屋書店,stay
Solution_2,User_18,slot11,move,Walking
Solution_2,User_18,slot12,日図デザイン博物館,stay
Solution_2,User_18,slot13,move,Walking
Solution_2,User_18,slot14,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_18,slot15,move,Walking
Solution_2,User_19,slot1,move,Taxi
Solution_2,User_19,slot2,岡崎公園,stay
Solution_2,User_19,slot3,岡崎公園,stay
Solution_2,User_19,slot4,岡崎公園,stay
Solution_2,User_19,slot5,move,Walking
Solution_2,User_19,slot6,京都ハンディクラフトセンター,stay
Solution_2,User_19,slot7,京都ハンディクラフトセンター,stay
Solution_2,User_19,slot8,京都ハンディクラフトセンター,stay
Solution_2,User_19,slot9,move,Walking
Solution_2,User_19,slot10,京都岡崎蔦屋書店,stay
Solution_2,User_19,slot11,京都岡崎蔦屋書店,stay
Solution_2,User_19,slot12,move,Walking
Solution_2,User_19,slot13,琵琶湖疎水,stay
Solution_2,User_19,slot14,琵琶湖疎水,stay
Solution_2,User_19,slot15,move,Walking
Solution_2,User_20,slot1,蹴上インクライン,stay
Solution_2,User_20,slot2,蹴上インクライン,stay
Solution_2,User_20,slot3,蹴上インクライン,stay
Solution_2,User_20,slot4,move,Walking
Solution_2,User_20,slot5,琵琶湖疎水,stay
Solution_2,User_20,slot6,琵琶湖疎水,stay
Solution_2,User_20,slot7,琵琶湖疎水,stay
Solution_2,User_20,slot8,move,Walking
Solution_2,User_20,slot9,岡崎公園,stay
Solution_2,User_20,slot10,岡崎公園,stay
Solution_2,User_20,slot11,岡崎公園,stay
Solution_2,User_20,slot12,move,Walking
Solution_2,User_20,slot13,山元麵蔵,stay
Solution_2,User_20,slot14,move,Walking
Solution_2,User_20,slot15,ロームシアター京都,stay
Solution_2,User_21,slot1,やきとり大吉東山三条店,stay
Solution_2,User_21,slot2,やきとり大吉東山三条店,stay
Solution_2,User_21,slot3,move,Walking
Solution_2,User_21,slot4,琵琶湖疎水,stay
Solution_2,User_21,slot5,琵琶湖疎水,stay
Solution_2,User_21,slot6,琵琶湖疎水,stay
Solution_2,User_21,slot7,move,Taxi
Solution_2,User_21,slot8,京つけもの大安本店,stay
Solution_2,User_21,slot9,move,Rental Bicycle
Solution_2,User_21,slot10,京都伝統産業ミュージアム,stay
Solution_2,User_21,slot11,move,Walking
Solution_2,User_21,slot12,平安神宮,stay
Solution_2,User_21,slot13,move,Walking
Solution_2,User_21,slot14,神宮道商店街,stay
Solution_2,User_21,slot15,神宮道商店街,stay
Solution_2,User_22,slot1,日向大神宮,stay
Solution_2,User_22,slot2,move,Rental Bicycle
Solution_2,User_22,slot3,蹴上インクライン,stay
Solution_2,User_22,slot4,move,Walking
Solution_2,User_22,slot5,南禅寺,stay
Solution_2,User_22,slot6,move,Rental Bicycle
Solution_2,User_22,slot7,平安神宮,stay
Solution_2,User_22,slot8,move,Walking
Solution_2,User_22,slot9,神宮道商店街,stay
Solution_2,User_22,slot10,move,Taxi
Solution_2,User_22,slot11,京都岡崎蔦屋書店,stay
Solution_2,User_22,slot12,move,Walking
Solution_2,User_22,slot13,岡崎公園,stay
Solution_2,User_22,slot14,move,Walking
Solution_2,User_22,slot15,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_23,slot1,岡崎公園,stay
Solution_2,User_23,slot2,岡崎公園,stay
Solution_2,User_23,slot3,岡崎公園,stay
Solution_2,User_23,slot4,move,Taxi
Solution_2,User_23,slot5,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_23,slot6,move,Taxi
Solution_2,User_23,slot7,琵琶湖疎水,stay
Solution_2,User_23,slot8,琵琶湖疎水,stay
Solution_2,User_23,slot9,琵琶湖疎水,stay
Solution_2,User_23,slot10,move,Walking
Solution_2,User_23,slot11,山元麵蔵,stay
Solution_2,User_23,slot12,move,Taxi
Solution_2,User_23,slot13,京つけもの大安本店,stay
Solution_2,User_23,slot14,京つけもの大安本店,stay
Solution_2,User_23,slot15,京つけもの大安本店,stay
Solution_2,User_24,slot1,蹴上インクライン,stay
Solution_2,User_24,slot2,蹴上インクライン,stay
Solution_2,User_24,slot3,蹴上インクライン,stay
Solution_2,User_24,slot4,move,Walking
Solution_2,User_24,slot5,神宮道商店街,stay
Solution_2,User_24,slot6,move,Walking
Solution_2,User_24,slot7,ホテルオークラ京都岡崎別邸,stay
Solution_2,User_24,slot8,move,Walking
Solution_2,User_24,slot9,京都岡崎蔦屋書店,stay
Solution_2,User_24,slot10,move,Walking
Solution_2,User_24,slot11,岡崎公園,stay
Solution_2,User_24,slot12,move,Walking
Solution_2,User_24,slot13,京都市京セラ美術館,stay
Solution_2,User_24,slot14,move,Taxi
Solution_2,User_24,slot15,ロームシアター京都,stay
Solution_2,User_25,slot1,京都ハンディクラフトセンター,stay
Solution_2,User_25,slot2,move,Walking
Solution_2,User_25,slot3,京都市京セラ美術館,stay
Solution_2,User_25,slot4,京都市京セラ美術館,stay
Solution_2,User_25,slot5,move,Rental Bicycle
Solution_2,User_25,slot6,蹴上インクライン,stay
Solution_2,User_25,slot7,蹴上インクライン,stay
Solution_2,User_25,slot8,蹴上インクライン,stay
Solution_2,User_25,slot9,move,Walking
Solution_2,User_25,slot10,岡崎公園,stay
Solution_2,User_25,slot11,move,Rental Bicycle
Solution_2,User_25,slot12,琵琶湖疎水,stay
Solution_2,User_25,slot13,琵琶湖疎水,stay
Solution_2,User_25,slot14,琵琶湖疎水,stay
Solution_2,User_25,slot15,move,Rental Bicycle
Solution_2,User_26,slot1,琵琶湖疎水,stay
Solution_2,User_26,slot2,move,Taxi
Solution_2,User_26,slot3,蹴上インクライン,stay
Solution_2,User_26,slot4,move,Walking
Solution_2,User_26,slot5,京生麩のお店愛麩,stay
Solution_2,User_26,slot6,move,Walking
Solution_2,User_26,slot7,京都市動物園,stay
Solution_2,User_26,slot8,move,Taxi
Solution_2,User_26,slot9,南禅寺,stay
Solution_2,User_26,slot10,move,Taxi
Solution_2,User_26,slot11,日向大神宮,stay
Solution_2,User_26,slot12,move,Taxi
Solution_2,User_26,slot13,岡崎公園,stay
Solution_2,User_26,slot14,岡崎公園,stay
Solution_2,User_26,slot15,move,Taxi
Solution_2,User_27,slot1,京都市京セラ美術館,stay
Solution_2,User_27,slot2,京都市京セラ美術館,stay
Solution_2,User_27,slot3,京都市京セラ美術館,stay
Solution_2,User_27,slot4,move,Walking
Solution_2,User_27,slot5,京都ハンディクラフトセンター,stay
Solution_2,User_27,slot6,move,Walking
Solution_2,User_27,slot7,京都岡崎蔦屋書店,stay
Solution_2,User_27,slot8,京都岡崎蔦屋書店,stay
Solution_2,User_27,slot9,京都岡崎蔦屋書店,stay
Solution_2,User_27,slot10,move,Taxi
Solution_2,User_27,slot11,神宮道商店街,stay
Solution_2,User_27,slot12,神宮道商店街,stay
Solution_2,User_27,slot13,神宮道商店街,stay
Solution_2,User_27,slot14,move,Walking
Solution_2,User_27,slot15,琵琶湖疎水,stay
Solution_2,User_28,slot1,ロームシアター京都,stay
Solution_2,User_28,slot2,ロームシアター京都,stay
Solution_2,User_28,slot3,ロームシアター京都,stay
Solution_2,User_28,slot4,move,Rental Bicycle
Solution_2,User_28,slot5,神宮道商店街,stay
Solution_2,User_28,slot6,move,Rental Bicycle
Solution_2,User_28,slot7,京都市動物園,stay
Solution_2,User_28,slot8,move,Walking
Solution_2,User_28,slot9,琵琶湖疎水,stay
Solution_2,User_28,slot10,move,Taxi
Solution_2,User_28,slot11,岡崎公園,stay
Solution_2,User_28,slot12,move,Taxi
Solution_2,User_28,slot13,京生麩のお店愛麩,stay
Solution_2,User_28,slot14,move,Taxi
Solution_2,User_28,slot15,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_29,slot1,岡崎公園,stay
Solution_2,User_29,slot2,move,Taxi
Solution_2,User_29,slot3,平安神宮,stay
Solution_2,User_29,slot4,move,Walking
Solution_2,User_29,slot5,京都国立近代美術館,stay
Solution_2,User_29,slot6,京都国立近代美術館,stay
Solution_2,User_29,slot7,京都国立近代美術館,stay
Solution_2,User_29,slot8,move,Walking
Solution_2,User_29,slot9,京都ハンディクラフトセンター,stay
Solution_2,User_29,slot10,京都ハンディクラフトセンター,stay
Solution_2,User_29,slot11,京都ハンディクラフトセンター,stay
Solution_2,User_29,slot12,move,Walking
Solution_2,User_29,slot13,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_29,slot14,The Hotel Higashiyama kyoto tokyu,stay
Solution_2,User_29,slot15,move,Walking
Solution_2,User_30,slot1,日図デザイン博物館,stay
Solution_2,User_30,slot2,move,Rental Bicycle
Solution_2,User_30,slot3,平安神宮,stay
Solution_2,User_30,slot4,move,Rental Bicycle
Solution_2,User_30,slot5,岡崎公園,stay
Solution_2,User_30,slot6,move,Taxi
Solution_2,User_30,slot7,琵琶湖疎水,stay
Solution_2,User_30,slot8,琵琶湖疎水,stay
Solution_2,User_30,slot9,琵琶湖疎水,stay
Solution_2,User_30,slot10,move,Taxi
Solution_2,User_30,slot11,日向大神宮,stay
Solution_2,User_30,slot12,move,Walking
Solution_2,User_30,slot13,蹴上インクライン,stay
Solution_2,User_30,slot14,蹴上インクライン,stay
Solution_2,User_30,slot15,蹴上インクライン,stay
Solution_3,User_1,slot1,岡崎公園,stay
Solution_3,User_1,slot2,岡崎公園,stay
Solution_3,User_1,slot3,岡崎公園,stay
Solution_3,User_1,slot4,move,Rental Bicycle
Solution_3,User_1,slot5,琵琶湖疎水,stay
Solution_3,User_1,slot6,琵琶湖疎水,stay
Solution_3,User_1,slot7,move,Rental Bicycle
Solution_3,User_1,slot8,神宮道商店街,stay
Solution_3,User_1,slot9,move,Walking
Solution_3,User_1,slot10,蹴上インクライン,stay
Solution_3,User_1,slot11,蹴上インクライン,stay
Solution_3,User_1,slot12,蹴上インクライン,stay
Solution_3,User_1,slot13,move,Rental Bicycle
Solution_3,User_1,slot14,京都ハンディクラフトセンター,stay
Solution_3,User_1,slot15,move,Walking
Solution_3,User_2,slot1,京都国立近代美術館,stay
Solution_3,User_2,slot2,move,Taxi
Solution_3,User_2,slot3,神宮道商店街,stay
Solution_3,User_2,slot4,move,Rental Bicycle
Solution_3,User_2,slot5,京都市動物園,stay
Solution_3,User_2,slot6,move,Walking
Solution_3,User_2,slot7,ロームシアター京都,stay
Solution_3,User_2,slot8,move,Walking
Solution_3,User_2,slot9,岡崎公園,stay
Solution_3,User_2,slot10,move,Rental Bicycle
Solution_3,User_2,slot11,平安神宮,stay
Solution_3,User_2,slot12,move,Taxi
Solution_3,User_2,slot13,琵琶湖疎水,stay
Solution_3,User_2,slot14,琵琶湖疎水,stay
Solution_3,User_2,slot15,琵琶湖疎水,stay
Solution_3,User_3,slot1,move,Walking
Solution_3,User_3,slot2,琵琶湖疎水,stay
Solution_3,User_3,slot3,琵琶湖疎水,stay
Solution_3,User_3,slot4,move,Walking
Solution_3,User_3,slot5,京都ハンディクラフトセンター,stay
Solution_3,User_3,slot6,move,Walking
